Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
CUST-4049,468,5,36771.25,3,5,5,355,13,Loyal Customers
CUST-4050,259,3,2330.25,4,3,1,431,8,Potential Loyalists
CUST-4051,337,3,6759.849999999999,4,3,3,433,10,Loyal Customers
CUST-4052,332,8,60416.55,4,5,5,455,14,Champions
CUST-4053,1737,2,1858.6,1,2,1,121,4,Lost
CUST-4054,1215,3,8963.26,2,3,3,233,8,At Risk
CUST-4055,606,2,4250.11,3,2,2,322,7,Potential Loyalists
CUST-4056,865,3,38611.49,2,3,5,235,10,At Risk
CUST-4057,510,2,1536.0500000000002,3,2,1,321,6,Potential Loyalists
CUST-4058,436,4,17423.11,4,4,4,444,12,Champions
CUST-4059,36,3,1497.94,5,3,1,531,9,Potential Loyalists
CUST-4061,777,3,16712.71,3,3,4,334,10,Loyal Customers
CUST-4062,1135,1,14229.63,2,1,4,214,7,Lost
CUST-4063,450,5,20886.28,4,5,4,454,13,Champions
CUST-4064,122,6,37715.99,5,5,5,555,15,Champions
CUST-4065,2553,1,140.0,1,1,1,111,3,Lost
CUST-4066,242,4,46583.47,4,4,5,445,13,Champions
CUST-4067,595,3,13283.610000000002,3,3,3,333,9,Loyal Customers
CUST-4068,1220,2,729.61,2,2,1,221,5,Lost
CUST-4069,989,2,244.06,2,2,1,221,5,Lost
CUST-4070,239,3,11629.01,4,3,3,433,10,Loyal Customers
CUST-4071,312,6,24197.34,4,5,4,454,13,Champions
CUST-4072,1134,1,13136.22,2,1,3,213,6,Lost
CUST-4073,516,6,8394.64,3,5,3,353,11,Loyal Customers
CUST-4074,1837,1,619.08,1,1,1,111,3,Lost
CUST-4075,77,5,9657.029999999999,5,5,3,553,13,Loyal Customers
CUST-4076,1269,4,26149.83,2,4,4,244,10,At Risk
CUST-4077,1280,2,362.3,2,2,1,221,5,Lost
CUST-4079,1510,3,9738.539999999999,1,3,3,133,7,At Risk
CUST-4080,469,6,14345.45,3,5,4,354,12,Loyal Customers
CUST-4082,2157,3,5371.84,1,3,2,132,6,At Risk
CUST-4083,1798,1,64.32,1,1,1,111,3,Lost
CUST-4084,1403,3,34510.46,1,3,5,135,9,At Risk
CUST-4085,329,3,6724.68,4,3,3,433,10,Loyal Customers
CUST-4086,638,2,10138.93,3,2,3,323,8,Potential Loyalists
CUST-4087,80,2,4300.25,5,2,2,522,9,New Customers
CUST-4088,2451,1,11450.24,1,1,3,113,5,Lost
CUST-4089,386,5,1960.9,4,5,1,451,10,Potential Loyalists
CUST-4090,311,6,44830.91,4,5,5,455,14,Champions
CUST-4091,115,5,9251.720000000001,5,5,3,553,13,Loyal Customers
CUST-4092,20,8,43623.56,5,5,5,555,15,Champions
CUST-4093,583,2,36072.950000000004,3,2,5,325,10,Potential Loyalists
CUST-4094,1033,2,41923.75,2,2,5,225,9,Lost
CUST-4095,1913,2,7173.4,1,2,3,123,6,Lost
CUST-4096,1172,1,5523.68,2,1,2,212,5,Lost
CUST-4098,854,1,1978.7999999999997,2,1,1,211,4,Lost
CUST-4099,111,3,1550.78,5,3,1,531,9,Potential Loyalists
CUST-4101,2572,2,9608.28,1,2,3,123,6,Lost
CUST-4102,841,1,693.0,2,1,1,211,4,Lost
CUST-4103,1339,4,20634.440000000002,2,4,4,244,10,At Risk
CUST-4104,43,2,39417.89,5,2,5,525,12,New Customers
CUST-4105,1625,2,8858.45,1,2,3,123,6,Lost
CUST-4107,1820,3,6030.860000000001,1,3,2,132,6,At Risk
CUST-4108,19,2,43099.54,5,2,5,525,12,New Customers
CUST-4109,83,4,10702.42,5,4,3,543,12,Loyal Customers
CUST-4110,768,4,26841.370000000003,3,4,4,344,11,Loyal Customers
CUST-4111,169,7,56306.49999999999,5,5,5,555,15,Champions
CUST-4112,472,2,2041.1399999999999,3,2,1,321,6,Potential Loyalists
CUST-4113,711,3,5705.070000000001,3,3,2,332,8,Potential Loyalists
CUST-4114,1547,3,17489.89,1,3,4,134,8,At Risk
CUST-4115,565,4,8080.919999999999,3,4,3,343,10,Loyal Customers
CUST-4116,2149,1,2891.6000000000004,1,1,2,112,4,Lost
CUST-4117,1071,2,2464.6,2,2,1,221,5,Lost
CUST-4119,2329,1,11014.5,1,1,3,113,5,Lost
CUST-4120,593,3,46715.939999999995,3,3,5,335,11,Loyal Customers
CUST-4121,992,5,32438.450000000004,2,5,5,255,12,At Risk
CUST-4122,1055,2,24992.64,2,2,4,224,8,Lost
CUST-4123,907,2,6651.27,2,2,3,223,7,Lost
CUST-4124,1801,2,1981.3600000000001,1,2,1,121,4,Lost
CUST-4125,380,3,36505.740000000005,4,3,5,435,12,Loyal Customers
CUST-4126,1969,2,3237.4900000000002,1,2,2,122,5,Lost
CUST-4127,351,2,2980.5,4,2,2,422,8,New Customers
CUST-4128,330,2,33259.21,4,2,5,425,11,New Customers
CUST-4129,422,3,2086.1400000000003,4,3,1,431,8,Potential Loyalists
CUST-4130,157,6,4643.030000000001,5,5,2,552,12,Potential Loyalists
CUST-4131,2279,2,36993.56,1,2,5,125,8,Lost
CUST-4132,100,4,23460.81,5,4,4,544,13,Champions
CUST-4133,2102,1,1023.12,1,1,1,111,3,Lost
CUST-4134,754,2,202.55,3,2,1,321,6,Potential Loyalists
CUST-4135,126,4,30778.280000000002,5,4,5,545,14,Champions
CUST-4136,2611,1,379.62,1,1,1,111,3,Lost
CUST-4137,1640,1,1896.8000000000002,1,1,1,111,3,Lost
CUST-4138,1301,3,51373.38,2,3,5,235,10,At Risk
CUST-4139,199,6,20302.17,5,5,4,554,14,Champions
CUST-4140,684,5,27852.13,3,5,5,355,13,Loyal Customers
CUST-4141,95,1,173.52,5,1,1,511,7,New Customers
CUST-4142,211,2,1152.16,4,2,1,421,7,New Customers
CUST-4143,1074,2,1353.78,2,2,1,221,5,Lost
CUST-4144,399,3,37665.2,4,3,5,435,12,Loyal Customers
CUST-4145,602,2,5894.1,3,2,2,322,7,Potential Loyalists
CUST-4146,250,7,60769.05,4,5,5,455,14,Champions
CUST-4148,550,4,14183.52,3,4,4,344,11,Loyal Customers
CUST-4149,2460,1,738.54,1,1,1,111,3,Lost
CUST-4150,115,4,23754.940000000002,5,4,4,544,13,Champions
CUST-4151,926,2,1427.83,2,2,1,221,5,Lost
CUST-4152,1555,1,538.67,1,1,1,111,3,Lost
CUST-4153,484,2,2389.59,3,2,1,321,6,Potential Loyalists
CUST-4154,375,1,667.1,4,1,1,411,6,New Customers
CUST-4155,199,1,1819.1999999999998,5,1,1,511,7,New Customers
CUST-4156,353,2,12483.92,4,2,3,423,9,New Customers
CUST-4157,131,2,4132.13,5,2,2,522,9,New Customers
CUST-4159,423,6,15186.119999999999,4,5,4,454,13,Champions
CUST-4160,1536,1,1298.08,1,1,1,111,3,Lost
CUST-4161,972,1,491.09999999999997,2,1,1,211,4,Lost
CUST-4162,1230,3,18478.85,2,3,4,234,9,At Risk
CUST-4163,370,6,25038.95,4,5,4,454,13,Champions
CUST-4164,451,5,29451.24,4,5,5,455,14,Champions
CUST-4165,33,4,5428.3099999999995,5,4,2,542,11,Potential Loyalists
CUST-4166,199,2,5414.26,5,2,2,522,9,New Customers
CUST-4168,95,5,16305.71,5,5,4,554,14,Champions
CUST-4169,405,1,979.4200000000001,4,1,1,411,6,New Customers
CUST-4170,834,3,2513.6699999999996,2,3,1,231,6,At Risk
CUST-4171,1414,5,23378.53,1,5,4,154,10,At Risk
CUST-4172,417,5,47860.83,4,5,5,455,14,Champions
CUST-4173,559,4,30102.100000000002,3,4,5,345,12,Loyal Customers
CUST-4174,823,1,3069.89,2,1,2,212,5,Lost
CUST-4175,1725,2,2590.81,1,2,2,122,5,Lost
CUST-4176,1742,2,5218.4800000000005,1,2,2,122,5,Lost
CUST-4177,493,2,20323.75,3,2,4,324,9,Potential Loyalists
CUST-4178,1627,3,10090.82,1,3,3,133,7,At Risk
CUST-4179,1172,1,2235.6,2,1,1,211,4,Lost
CUST-4180,394,2,1904.88,4,2,1,421,7,New Customers
CUST-4181,122,5,5507.45,5,5,2,552,12,Potential Loyalists
CUST-4182,865,2,4004.1099999999997,2,2,2,222,6,Lost
CUST-4183,149,2,4034.12,5,2,2,522,9,New Customers
CUST-4184,261,2,31529.68,4,2,5,425,11,New Customers
CUST-4185,217,2,10642.92,4,2,3,423,9,New Customers
CUST-4186,1034,3,19258.21,2,3,4,234,9,At Risk
CUST-4188,547,5,14555.189999999999,3,5,4,354,12,Loyal Customers
CUST-4189,524,3,16920.58,3,3,4,334,10,Loyal Customers
CUST-4190,377,2,4582.0199999999995,4,2,2,422,8,New Customers
CUST-4191,876,2,26064.38,2,2,4,224,8,Lost
CUST-4192,54,3,48348.63,5,3,5,535,13,Loyal Customers
CUST-4193,1466,4,16553.489999999998,1,4,4,144,9,At Risk
CUST-4194,929,4,82213.56999999999,2,4,5,245,11,At Risk
CUST-4195,105,4,9773.73,5,4,3,543,12,Loyal Customers
CUST-4196,507,4,21638.5,3,4,4,344,11,Loyal Customers
CUST-4198,111,7,35894.369999999995,5,5,5,555,15,Champions
CUST-4200,253,4,21147.77,4,4,4,444,12,Champions
CUST-4201,363,3,18016.24,4,3,4,434,11,Loyal Customers
CUST-4202,635,4,31419.260000000002,3,4,5,345,12,Loyal Customers
CUST-4203,145,3,12627.380000000001,5,3,3,533,11,Loyal Customers
CUST-4205,1211,4,32818.95,2,4,5,245,11,At Risk
CUST-4206,322,7,35847.96,4,5,5,455,14,Champions
CUST-4207,413,2,16641.68,4,2,4,424,10,New Customers
CUST-4208,993,2,1481.0099999999998,2,2,1,221,5,Lost
CUST-4209,132,2,4243.87,5,2,2,522,9,New Customers
CUST-4210,1470,2,2026.1999999999998,1,2,1,121,4,Lost
CUST-4211,319,2,2886.23,4,2,2,422,8,New Customers
CUST-4212,92,5,17102.01,5,5,4,554,14,Champions
CUST-4213,1075,2,2235.43,2,2,1,221,5,Lost
CUST-4214,1559,3,9711.460000000001,1,3,3,133,7,At Risk
CUST-4216,926,3,4451.219999999999,2,3,2,232,7,At Risk
CUST-4217,1736,1,4394.41,1,1,2,112,4,Lost
CUST-4218,874,2,33209.31,2,2,5,225,9,Lost
CUST-4219,934,2,18974.899999999998,2,2,4,224,8,Lost
CUST-4220,1703,3,1625.56,1,3,1,131,5,At Risk
CUST-4221,177,3,10811.76,5,3,3,533,11,Loyal Customers
CUST-4222,1326,1,1402.8,2,1,1,211,4,Lost
CUST-4223,121,5,29928.96,5,5,5,555,15,Champions
CUST-4225,291,10,44403.56,4,5,5,455,14,Champions
CUST-4226,983,3,51562.71,2,3,5,235,10,At Risk
CUST-4227,938,3,4437.72,2,3,2,232,7,At Risk
CUST-4229,223,4,30190.37,4,4,5,445,13,Champions
CUST-4230,168,4,41453.850000000006,5,4,5,545,14,Champions
CUST-4231,1628,1,4603.48,1,1,2,112,4,Lost
CUST-4232,1112,3,13938.29,2,3,4,234,9,At Risk
CUST-4233,275,4,44039.229999999996,4,4,5,445,13,Champions
CUST-4234,842,2,1379.12,2,2,1,221,5,Lost
CUST-4236,418,3,52219.049999999996,4,3,5,435,12,Loyal Customers
CUST-4237,1616,2,5919.42,1,2,2,122,5,Lost
CUST-4239,104,3,9553.42,5,3,3,533,11,Loyal Customers
CUST-4240,1800,3,2831.95,1,3,2,132,6,At Risk
CUST-4241,100,5,9896.72,5,5,3,553,13,Loyal Customers
CUST-4242,1026,2,2313.18,2,2,1,221,5,Lost
CUST-4243,893,2,4325.47,2,2,2,222,6,Lost
CUST-4244,73,2,220.54,5,2,1,521,8,New Customers
CUST-4245,1703,3,38894.02,1,3,5,135,9,At Risk
CUST-4246,103,3,15242.089999999998,5,3,4,534,12,Loyal Customers
CUST-4247,1203,2,1052.03,2,2,1,221,5,Lost
CUST-4248,116,3,14715.81,5,3,4,534,12,Loyal Customers
CUST-4249,385,2,1909.9799999999998,4,2,1,421,7,New Customers
CUST-4250,523,2,32733.48,3,2,5,325,10,Potential Loyalists
CUST-4251,660,2,14103.619999999999,3,2,4,324,9,Potential Loyalists
CUST-4252,830,2,3974.45,2,2,2,222,6,Lost
CUST-4253,1562,2,2468.4500000000003,1,2,1,121,4,Lost
CUST-4254,787,1,5438.78,3,1,2,312,6,Potential Loyalists
CUST-4255,1037,3,3749.32,2,3,2,232,7,At Risk
CUST-4256,1762,3,5172.1900000000005,1,3,2,132,6,At Risk
CUST-4257,397,1,6724.34,4,1,3,413,8,New Customers
CUST-4259,1782,2,6870.81,1,2,3,123,6,Lost
CUST-4260,628,2,4094.3799999999997,3,2,2,322,7,Potential Loyalists
CUST-4261,181,4,6952.98,5,4,3,543,12,Loyal Customers
CUST-4262,156,3,19199.29,5,3,4,534,12,Loyal Customers
CUST-4263,146,3,14453.720000000001,5,3,4,534,12,Loyal Customers
CUST-4264,309,2,391.74,4,2,1,421,7,New Customers
CUST-4265,36,7,74123.94,5,5,5,555,15,Champions
CUST-4266,45,3,4099.639999999999,5,3,2,532,10,Potential Loyalists
CUST-4267,370,2,17484.7,4,2,4,424,10,New Customers
CUST-4269,290,5,38588.2,4,5,5,455,14,Champions
CUST-4270,1911,1,1370.04,1,1,1,111,3,Lost
CUST-4271,2193,2,26367.550000000003,1,2,4,124,7,Lost
CUST-4272,397,3,2077.24,4,3,1,431,8,Potential Loyalists
CUST-4273,2073,3,7935.42,1,3,3,133,7,At Risk
CUST-4274,1030,3,8636.35,2,3,3,233,8,At Risk
CUST-4275,1255,2,1857.26,2,2,1,221,5,Lost
CUST-4276,592,3,4339.5599999999995,3,3,2,332,8,Potential Loyalists
CUST-4277,582,2,5168.22,3,2,2,322,7,Potential Loyalists
CUST-4278,169,4,26908.08,5,4,4,544,13,Champions
CUST-4279,203,5,2483.3199999999997,5,5,1,551,11,Potential Loyalists
CUST-4280,831,2,2732.4,2,2,2,222,6,Lost
CUST-4281,515,2,3176.16,3,2,2,322,7,Potential Loyalists
CUST-4282,708,2,3607.0299999999997,3,2,2,322,7,Potential Loyalists
CUST-4283,2117,1,432.96,1,1,1,111,3,Lost
CUST-4284,671,5,56054.32,3,5,5,355,13,Loyal Customers
CUST-4285,514,3,40333.84,3,3,5,335,11,Loyal Customers
CUST-4286,2143,2,3867.37,1,2,2,122,5,Lost
CUST-4287,29,3,22981.42,5,3,4,534,12,Loyal Customers
CUST-4288,761,2,4394.28,3,2,2,322,7,Potential Loyalists
CUST-4289,973,4,16194.77,2,4,4,244,10,At Risk
CUST-4290,6,6,27545.460000000003,5,5,5,555,15,Champions
CUST-4291,442,4,22133.13,4,4,4,444,12,Champions
CUST-4292,345,2,1716.27,4,2,1,421,7,New Customers
CUST-4293,2053,4,29694.09,1,4,5,145,10,At Risk
CUST-4294,137,1,4047.3599999999997,5,1,2,512,8,New Customers
CUST-4295,888,3,8812.83,2,3,3,233,8,At Risk
CUST-4296,2200,1,20413.89,1,1,4,114,6,Lost
CUST-4297,123,4,23599.47,5,4,4,544,13,Champions
CUST-4298,469,3,39653.8,3,3,5,335,11,Loyal Customers
CUST-4299,1683,1,143.84,1,1,1,111,3,Lost
CUST-4300,2370,2,7662.38,1,2,3,123,6,Lost
CUST-4301,143,11,78827.92,5,5,5,555,15,Champions
CUST-4302,183,6,32255.68,5,5,5,555,15,Champions
CUST-4303,606,1,1970.25,3,1,1,311,5,Potential Loyalists
CUST-4304,1657,1,4.82,1,1,1,111,3,Lost
CUST-4305,278,3,4168.13,4,3,2,432,9,Potential Loyalists
CUST-4306,1977,2,2917.54,1,2,2,122,5,Lost
CUST-4307,4,2,3047.0600000000004,5,2,2,522,9,New Customers
CUST-4308,1898,2,428.74,1,2,1,121,4,Lost
CUST-4309,828,4,7840.429999999999,2,4,3,243,9,At Risk
CUST-4310,574,2,1801.98,3,2,1,321,6,Potential Loyalists
CUST-4311,352,3,35832.0,4,3,5,435,12,Loyal Customers
CUST-4312,103,4,35772.68,5,4,5,545,14,Champions
CUST-4313,181,6,22569.04,5,5,4,554,14,Champions
CUST-4314,445,6,21061.91,4,5,4,454,13,Champions
CUST-4315,1496,3,9288.720000000001,1,3,3,133,7,At Risk
CUST-4316,1607,2,5126.44,1,2,2,122,5,Lost
CUST-4317,220,6,26062.13,4,5,4,454,13,Champions
CUST-4318,165,3,5924.67,5,3,2,532,10,Potential Loyalists
CUST-4319,149,2,2390.42,5,2,1,521,8,New Customers
CUST-4320,788,3,8689.759999999998,3,3,3,333,9,Loyal Customers
CUST-4321,450,2,41483.88,4,2,5,425,11,New Customers
CUST-4322,899,2,2474.9199999999996,2,2,1,221,5,Lost
CUST-4323,713,2,34660.72,3,2,5,325,10,Potential Loyalists
CUST-4324,378,3,8885.65,4,3,3,433,10,Loyal Customers
CUST-4325,2195,1,1877.4999999999998,1,1,1,111,3,Lost
CUST-4326,1119,2,5851.200000000001,2,2,2,222,6,Lost
CUST-4327,876,3,18180.64,2,3,4,234,9,At Risk
CUST-4328,65,3,13119.8,5,3,3,533,11,Loyal Customers
CUST-4329,1206,2,13434.77,2,2,4,224,8,Lost
CUST-4330,739,2,4532.94,3,2,2,322,7,Potential Loyalists
CUST-4331,906,2,7575.610000000001,2,2,3,223,7,Lost
CUST-4332,1247,2,2039.7800000000002,2,2,1,221,5,Lost
CUST-4333,120,2,501.14,5,2,1,521,8,New Customers
CUST-4334,513,4,28107.67,3,4,5,345,12,Loyal Customers
CUST-4335,82,1,2873.0,5,1,2,512,8,New Customers
CUST-4336,110,2,24950.3,5,2,4,524,11,New Customers
CUST-4337,1942,1,11946.099999999999,1,1,3,113,5,Lost
CUST-4338,315,2,3452.8199999999997,4,2,2,422,8,New Customers
CUST-4339,516,4,45694.97,3,4,5,345,12,Loyal Customers
CUST-4340,1707,3,2923.91,1,3,2,132,6,At Risk
CUST-4341,701,5,12916.21,3,5,3,353,11,Loyal Customers
CUST-4342,670,3,12709.55,3,3,3,333,9,Loyal Customers
CUST-4343,506,6,12201.33,3,5,3,353,11,Loyal Customers
CUST-4344,35,5,19525.08,5,5,4,554,14,Champions
CUST-4345,304,6,43173.37,4,5,5,455,14,Champions
CUST-4346,321,2,7511.85,4,2,3,423,9,New Customers
CUST-4347,451,7,28054.92,4,5,5,455,14,Champions
CUST-4348,1541,1,1568.49,1,1,1,111,3,Lost
CUST-4349,158,3,10337.9,5,3,3,533,11,Loyal Customers
CUST-4350,437,2,2427.46,4,2,1,421,7,New Customers
CUST-4351,358,6,12369.580000000002,4,5,3,453,12,Loyal Customers
CUST-4353,165,3,10685.27,5,3,3,533,11,Loyal Customers
CUST-4354,1967,3,5566.85,1,3,2,132,6,At Risk
CUST-4355,150,5,17581.77,5,5,4,554,14,Champions
CUST-4356,597,1,156.3,3,1,1,311,5,Potential Loyalists
CUST-4357,833,3,25801.07,2,3,4,234,9,At Risk
CUST-4358,600,2,40804.560000000005,3,2,5,325,10,Potential Loyalists
CUST-4359,1344,2,1113.7199999999998,2,2,1,221,5,Lost
CUST-4360,2031,2,2115.5899999999997,1,2,1,121,4,Lost
CUST-4361,415,5,19109.089999999997,4,5,4,454,13,Champions
CUST-4362,1200,4,4432.3,2,4,2,242,8,At Risk
CUST-4363,2107,1,548.4000000000001,1,1,1,111,3,Lost
CUST-4364,336,4,20524.83,4,4,4,444,12,Champions
CUST-4365,1424,2,39520.89,1,2,5,125,8,Lost
CUST-4366,399,4,9293.46,4,4,3,443,11,Loyal Customers
CUST-4367,1261,1,608.64,2,1,1,211,4,Lost
CUST-4368,2557,1,32.62,1,1,1,111,3,Lost
CUST-4369,538,1,12233.199999999999,3,1,3,313,7,Potential Loyalists
CUST-4370,986,6,29936.46,2,5,5,255,12,At Risk
CUST-4371,988,1,3664.59,2,1,2,212,5,Lost
CUST-4372,31,6,24452.86,5,5,4,554,14,Champions
CUST-4373,810,3,4814.09,2,3,2,232,7,At Risk
CUST-4374,464,2,10471.58,3,2,3,323,8,Potential Loyalists
CUST-4375,1207,4,45168.479999999996,2,4,5,245,11,At Risk
CUST-4376,353,4,34426.04,4,4,5,445,13,Champions
CUST-4377,1856,2,14488.3,1,2,4,124,7,Lost
CUST-4378,448,2,2827.25,4,2,2,422,8,New Customers
CUST-4379,2285,2,3680.6499999999996,1,2,2,122,5,Lost
CUST-4380,350,6,65228.43,4,5,5,455,14,Champions
CUST-4381,242,3,13510.580000000002,4,3,4,434,11,Loyal Customers
CUST-4382,45,6,11406.97,5,5,3,553,13,Loyal Customers
CUST-4383,121,3,43702.85,5,3,5,535,13,Loyal Customers
CUST-4384,272,4,6216.3,4,4,3,443,11,Loyal Customers
CUST-4385,683,5,23278.15,3,5,4,354,12,Loyal Customers
CUST-4386,1034,2,27370.170000000002,2,2,5,225,9,Lost
CUST-4387,1761,2,10458.56,1,2,3,123,6,Lost
CUST-4388,786,1,6365.21,3,1,3,313,7,Potential Loyalists
CUST-4389,294,3,34839.39,4,3,5,435,12,Loyal Customers
CUST-4390,241,2,6190.75,4,2,3,423,9,New Customers
CUST-4391,768,2,7642.83,3,2,3,323,8,Potential Loyalists
CUST-4392,465,2,1599.54,3,2,1,321,6,Potential Loyalists
CUST-4393,2019,2,10554.179999999998,1,2,3,123,6,Lost
CUST-4394,1858,3,16464.06,1,3,4,134,8,At Risk
CUST-4395,334,2,634.3399999999999,4,2,1,421,7,New Customers
CUST-4396,1207,1,6116.0,2,1,2,212,5,Lost
CUST-4397,997,4,35929.82,2,4,5,245,11,At Risk
CUST-4398,409,2,381.89,4,2,1,421,7,New Customers
CUST-4399,894,2,12701.990000000002,2,2,3,223,7,Lost
CUST-4400,862,3,2027.1000000000001,2,3,1,231,6,At Risk
CUST-4401,1176,2,1909.08,2,2,1,221,5,Lost
CUST-4402,367,3,34630.93,4,3,5,435,12,Loyal Customers
CUST-4403,1267,2,6411.830000000001,2,2,3,223,7,Lost
CUST-4404,552,2,2661.12,3,2,2,322,7,Potential Loyalists
CUST-4405,211,3,3855.0,4,3,2,432,9,Potential Loyalists
CUST-4406,587,2,643.6800000000001,3,2,1,321,6,Potential Loyalists
CUST-4408,360,5,20869.159999999996,4,5,4,454,13,Champions
CUST-4409,446,4,31207.739999999998,4,4,5,445,13,Champions
CUST-4410,1588,5,11832.61,1,5,3,153,9,At Risk
CUST-4411,459,3,1930.98,4,3,1,431,8,Potential Loyalists
CUST-4412,896,2,10755.8,2,2,3,223,7,Lost
CUST-4414,1362,2,5624.3,1,2,2,122,5,Lost
CUST-4416,483,3,2425.5,3,3,1,331,7,Potential Loyalists
CUST-4417,87,6,21513.76,5,5,4,554,14,Champions
CUST-4418,700,3,3814.87,3,3,2,332,8,Potential Loyalists
CUST-4419,330,2,11644.6,4,2,3,423,9,New Customers
CUST-4420,2481,1,1433.88,1,1,1,111,3,Lost
CUST-4421,854,3,2332.75,2,3,1,231,6,At Risk
CUST-4422,66,3,2888.92,5,3,2,532,10,Potential Loyalists
CUST-4423,2302,1,174.24,1,1,1,111,3,Lost
CUST-4424,1274,1,947.58,2,1,1,211,4,Lost
CUST-4425,2414,1,4250.82,1,1,2,112,4,Lost
CUST-4426,447,3,16258.53,4,3,4,434,11,Loyal Customers
CUST-4427,2299,2,689.95,1,2,1,121,4,Lost
CUST-4428,2349,3,44005.7,1,3,5,135,9,At Risk
CUST-4429,980,2,3247.8,2,2,2,222,6,Lost
CUST-4430,178,2,31590.510000000006,5,2,5,525,12,New Customers
CUST-4432,90,5,36903.829999999994,5,5,5,555,15,Champions
CUST-4433,617,5,42310.36,3,5,5,355,13,Loyal Customers
CUST-4434,1209,3,3645.92,2,3,2,232,7,At Risk
CUST-4435,1262,4,13186.05,2,4,3,243,9,At Risk
CUST-4436,284,4,7887.41,4,4,3,443,11,Loyal Customers
CUST-4437,4,6,20503.43,5,5,4,554,14,Champions
CUST-4438,396,3,11408.09,4,3,3,433,10,Loyal Customers
CUST-4439,95,6,49864.600000000006,5,5,5,555,15,Champions
CUST-4440,196,2,4351.41,5,2,2,522,9,New Customers
CUST-4441,951,2,715.9399999999999,2,2,1,221,5,Lost
CUST-4442,1055,2,3072.32,2,2,2,222,6,Lost
CUST-4443,90,3,9093.58,5,3,3,533,11,Loyal Customers
CUST-4444,412,2,3029.2999999999997,4,2,2,422,8,New Customers
CUST-4445,988,4,26905.870000000003,2,4,4,244,10,At Risk
CUST-4446,1088,1,2478.7,2,1,1,211,4,Lost
CUST-4447,1301,3,10517.68,2,3,3,233,8,At Risk
CUST-4448,1342,3,4615.29,2,3,2,232,7,At Risk
CUST-4449,230,5,52389.57,4,5,5,455,14,Champions
CUST-4450,1509,2,7907.0599999999995,1,2,3,123,6,Lost
CUST-4451,118,5,8466.4,5,5,3,553,13,Loyal Customers
CUST-4452,190,1,1309.14,5,1,1,511,7,New Customers
CUST-4453,563,1,9561.18,3,1,3,313,7,Potential Loyalists
CUST-4454,134,1,1044.2,5,1,1,511,7,New Customers
CUST-4455,235,1,6446.88,4,1,3,413,8,New Customers
CUST-4457,229,5,68284.73999999999,4,5,5,455,14,Champions
CUST-4459,99,3,959.55,5,3,1,531,9,Potential Loyalists
CUST-4460,765,4,11440.1,3,4,3,343,10,Loyal Customers
CUST-4461,757,3,732.63,3,3,1,331,7,Potential Loyalists
CUST-4462,271,5,12424.36,4,5,3,453,12,Loyal Customers
CUST-4463,1428,1,202.02,1,1,1,111,3,Lost
CUST-4464,1278,2,1219.19,2,2,1,221,5,Lost
CUST-4465,96,4,6183.2699999999995,5,4,3,543,12,Loyal Customers
CUST-4466,415,3,44203.66,4,3,5,435,12,Loyal Customers
CUST-4467,585,2,2122.88,3,2,1,321,6,Potential Loyalists
CUST-4468,1172,2,21331.16,2,2,4,224,8,Lost
CUST-4469,1801,1,77.92,1,1,1,111,3,Lost
CUST-4470,457,4,30928.72,4,4,5,445,13,Champions
CUST-4471,2652,1,20040.8,1,1,4,114,6,Lost
CUST-4472,1392,3,14872.22,1,3,4,134,8,At Risk
CUST-4473,65,5,7906.719999999999,5,5,3,553,13,Loyal Customers
CUST-4474,1031,1,67.46,2,1,1,211,4,Lost
CUST-4475,2512,2,7735.78,1,2,3,123,6,Lost
CUST-4476,905,2,1599.96,2,2,1,221,5,Lost
CUST-4477,429,4,27970.370000000003,4,4,5,445,13,Champions
CUST-4478,978,1,5961.28,2,1,2,212,5,Lost
CUST-4480,254,2,417.54999999999995,4,2,1,421,7,New Customers
CUST-4481,619,2,3339.54,3,2,2,322,7,Potential Loyalists
CUST-4482,1622,2,3607.4799999999996,1,2,2,122,5,Lost
CUST-4484,553,3,1404.64,3,3,1,331,7,Potential Loyalists
CUST-4485,609,2,2643.23,3,2,2,322,7,Potential Loyalists
CUST-4486,276,2,671.1600000000001,4,2,1,421,7,New Customers
CUST-4487,505,2,3388.5299999999997,3,2,2,322,7,Potential Loyalists
CUST-4488,763,3,52560.990000000005,3,3,5,335,11,Loyal Customers
CUST-4489,294,2,13398.6,4,2,4,424,10,New Customers
CUST-4490,108,6,33631.270000000004,5,5,5,555,15,Champions
CUST-4492,885,2,17858.239999999998,2,2,4,224,8,Lost
CUST-4493,2261,2,56899.42,1,2,5,125,8,Lost
CUST-4494,65,4,14666.990000000002,5,4,4,544,13,Champions
CUST-4495,60,5,62536.42999999999,5,5,5,555,15,Champions
CUST-4496,2199,2,3929.22,1,2,2,122,5,Lost
CUST-4497,1071,2,5887.75,2,2,2,222,6,Lost
CUST-4498,46,5,30763.31,5,5,5,555,15,Champions
CUST-4499,306,1,7391.7,4,1,3,413,8,New Customers
CUST-4500,2061,2,6853.5,1,2,3,123,6,Lost
CUST-4501,1215,1,654.84,2,1,1,211,4,Lost
CUST-4502,392,2,5578.040000000001,4,2,2,422,8,New Customers
CUST-4503,1118,1,237.60000000000002,2,1,1,211,4,Lost
CUST-4504,1160,4,24163.6,2,4,4,244,10,At Risk
